title,link,published,summary
The Palestinian family 'executed' in their home by Israeli forces - Middle East Eye,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L25ld3MvZ2F6YS13YXItaXNyYWVsLXBhbGVzdGluZS1mb3JjZXMtZXhlY3V0ZWQtZmFtaWx5LWhvbWXSAQA?oc=5,"Tue, 26 Dec 2023 08:00:00 GMT",The Palestinian family 'executed' in their home by Israeli forces  Middle East Eye
Israel says it's ready to let ships bring aid to Gaza - Reuters.com,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL21pZGRsZS1lYXN0L2lzcmFlbC1yZWFkeS1sZXQtc2hpcHMtYnJpbmctYWlkLWdhemFzLXNob3Jlcy1taW5pc3Rlci0yMDIzLTEyLTMxL9IBAA?oc=5,"Sun, 31 Dec 2023 08:00:00 GMT",Israel says it's ready to let ships bring aid to Gaza  Reuters.com
The uncertain future of the India-Middle East-Europe Corridor - POLITICO Europe,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LnBvbGl0aWNvLmV1L2FydGljbGUvdGhlLXVuY2VydGFpbi1mdXR1cmUtb2YtdGhlLWluZGlhLW1pZGRsZS1lYXN0LWV1cm9wZS1jb3JyaWRvci_SAQA?oc=5,"Thu, 28 Dec 2023 08:00:00 GMT",The uncertain future of the India-Middle East-Europe Corridor  POLITICO Europe
Jordanian rage over Gaza is set to explode further in 2024 - Middle East Eye,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L29waW5pb24vd2FyLW9uLWdhemEtam9yZGFuLXJhZ2UtaXNyYWVsLWV4cGxvZGUtMjAyNNIBAA?oc=5,"Fri, 29 Dec 2023 08:00:00 GMT",Jordanian rage over Gaza is set to explode further in 2024  Middle East Eye
"In 2024, global leaders must find the courage to hit Israel and the US where it hurts - Middle East Eye",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L29waW5pb24vaXNyYWVsLXBhbGVzdGluZS13YXItdXMtZ2xvYmFsLWxlYWRlcnMtY291cmFnZS1odXJ00gEA?oc=5,"Thu, 28 Dec 2023 08:00:00 GMT","In 2024, global leaders must find the courage to hit Israel and the US where it hurts  Middle East Eye"
Israel-Gaza war: Netanyahu vows to intensify campaign - BBC.com,https://news.google.com/rss/articles/CBMiM2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1taWRkbGUtZWFzdC02NzgxOTEyMtIBN2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1taWRkbGUtZWFzdC02NzgxOTEyMi5hbXA?oc=5,"Mon, 25 Dec 2023 08:00:00 GMT",Israel-Gaza war: Netanyahu vows to intensify campaign  BBC.com
Pressure on Netanyahu amid row over Israel’s plan for ‘day after’ Gaza war - Al Jazeera English,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDIzLzEyLzI5L3ByZXNzdXJlLW9uLW5ldGFueWFodS1hbWlkLXJvdy1vdmVyLWlzcmFlbHMtcGxhbi1mb3ItZGF5LWFmdGVyLWdhemEtd2Fy0gF1aHR0cHM6Ly93d3cuYWxqYXplZXJhLmNvbS9hbXAvbmV3cy8yMDIzLzEyLzI5L3ByZXNzdXJlLW9uLW5ldGFueWFodS1hbWlkLXJvdy1vdmVyLWlzcmFlbHMtcGxhbi1mb3ItZGF5LWFmdGVyLWdhemEtd2Fy?oc=5,"Fri, 29 Dec 2023 08:00:00 GMT",Pressure on Netanyahu amid row over Israel’s plan for ‘day after’ Gaza war  Al Jazeera English
"Blinken expected to visit Israel, Middle East, says report - Middle East Eye",https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L25ld3Mvd2FyLWdhemEtYmxpbmtlbi1leHBlY3RlZC12aXNpdC1pc3JhZWwtbWlkZGxlLWVhc3Qtc2F5cy1yZXBvcnTSAQA?oc=5,"Wed, 27 Dec 2023 08:00:00 GMT","Blinken expected to visit Israel, Middle East, says report  Middle East Eye"
Gaza: Rafah hospital in chaos after nearby Israeli air strike - BBC.com,https://news.google.com/rss/articles/CBMiNmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9hdi93b3JsZC1taWRkbGUtZWFzdC02NzgzNjI3NNIBAA?oc=5,"Thu, 28 Dec 2023 08:00:00 GMT",Gaza: Rafah hospital in chaos after nearby Israeli air strike  BBC.com
Israel Gaza: Drone shots show Palestinians buried in Rafah mass grave - BBC.com,https://news.google.com/rss/articles/CBMiNmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9hdi93b3JsZC1taWRkbGUtZWFzdC02NzgyNTM4NdIBAA?oc=5,"Tue, 26 Dec 2023 08:00:00 GMT",Israel Gaza: Drone shots show Palestinians buried in Rafah mass grave  BBC.com
"Israel-Gaza war: Displaced Gazans 'living in the open', UN says - BBC.com",https://news.google.com/rss/articles/CBMiM2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1taWRkbGUtZWFzdC02Nzg0OTIyNNIBN2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1taWRkbGUtZWFzdC02Nzg0OTIyNC5hbXA?oc=5,"Sat, 30 Dec 2023 08:00:00 GMT","Israel-Gaza war: Displaced Gazans 'living in the open', UN says  BBC.com"
Israel Gaza: Palestinian girl shows bombed remains of house next door - BBC.com,https://news.google.com/rss/articles/CBMiNmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9hdi93b3JsZC1taWRkbGUtZWFzdC02Nzg0NDM3NNIBAA?oc=5,"Fri, 29 Dec 2023 08:00:00 GMT",Israel Gaza: Palestinian girl shows bombed remains of house next door  BBC.com
War on Gaza: Tony Blair reportedly tapped to relocate Palestinian refugees from Gaza - Middle East Eye,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L25ld3MvdG9ueS1ibGFpci1yZXBvcnRlZGx5LXRhcHBlZC1yZWxvY2F0ZS1wYWxlc3Rpbmlhbi1yZWZ1Z2Vlcy1nYXph0gEA?oc=5,"Sun, 31 Dec 2023 08:00:00 GMT",War on Gaza: Tony Blair reportedly tapped to relocate Palestinian refugees from Gaza  Middle East Eye
Why the Palestinian Authority's biggest claim is a lie - Middle East Eye,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L29waW5pb24vd2h5LXBhbGVzdGluaWFuLWF1dGhvcml0eS1iaWdnZXN0LWNsYWltLWxpZdIBAA?oc=5,"Mon, 25 Dec 2023 08:00:00 GMT",Why the Palestinian Authority's biggest claim is a lie  Middle East Eye
"Forced transfer, 'moral imperative' and colonial contempt - Middle East Monitor",https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMTIyNi1mb3JjZWQtdHJhbnNmZXItbW9yYWwtaW1wZXJhdGl2ZS1hbmQtY29sb25pYWwtY29udGVtcHQv0gFmaHR0cHM6Ly93d3cubWlkZGxlZWFzdG1vbml0b3IuY29tLzIwMjMxMjI2LWZvcmNlZC10cmFuc2Zlci1tb3JhbC1pbXBlcmF0aXZlLWFuZC1jb2xvbmlhbC1jb250ZW1wdC9hbXAv?oc=5,"Tue, 26 Dec 2023 08:00:00 GMT","Forced transfer, 'moral imperative' and colonial contempt  Middle East Monitor"
How language used by media outlets downplays Palestinian suffering - Middle East Eye,https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy5taWRkbGVlYXN0ZXllLm5ldC9uZXdzL3dhci1nYXphLWhvdy1tZWRpYS1sYW5ndWFnZS1tYW5pcHVsYXRlZC1qdXN0aWZ5LWtpbGxpbmctcGFsZXN0aW5pYW5zLWFuZC11c2VkLWRlaHVtYW5pc2UtdGhlbdIBAA?oc=5,"Mon, 25 Dec 2023 08:00:00 GMT",How language used by media outlets downplays Palestinian suffering  Middle East Eye
Israel: retired general praises Hamas ‘resilience’ in Gaza - Middle East Monitor,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMTIyOC1pc3JhZWwtcmV0aXJlZC1nZW5lcmFsLXByYWlzZXMtaGFtYXMtcmVzaWxpZW5jZS1pbi1nYXphL9IBZ2h0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMTIyOC1pc3JhZWwtcmV0aXJlZC1nZW5lcmFsLXByYWlzZXMtaGFtYXMtcmVzaWxpZW5jZS1pbi1nYXphL2FtcC8?oc=5,"Thu, 28 Dec 2023 08:00:00 GMT",Israel: retired general praises Hamas ‘resilience’ in Gaza  Middle East Monitor
"Death toll climbs as Israel ramps up attacks in Gaza, arrests in West Bank - Al Jazeera English",https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy9saXZlYmxvZy8yMDIzLzEyLzMwL2lzcmFlbC1oYW1hcy13YXItbGl2ZS11bi1haWQtY2hpZWYtZGVjcmllcy1pc3JhZWxpLWF0dGFjay1vbi1yZWxpZWYtY29udm950gEA?oc=5,"Sat, 30 Dec 2023 08:00:00 GMT","Death toll climbs as Israel ramps up attacks in Gaza, arrests in West Bank  Al Jazeera English"
Netanyahu looking for countries 'to absorb' ethnically cleansed Palestinians - Middle East Eye,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L25ld3Mvd2FyLWdhemEtaXNyYWVsLXBhbGVzdGluZS1uZXRhbnlhaHUtY291bnRyaWVzLWFic29yYi1wYWxlc3RpbmlhbnPSAQA?oc=5,"Tue, 26 Dec 2023 08:00:00 GMT",Netanyahu looking for countries 'to absorb' ethnically cleansed Palestinians  Middle East Eye
Seeds of Peace leader talks conflict in middle east - NewsCenterMaine.com WCSH-WLBZ,https://news.google.com/rss/articles/CBMiygFodHRwczovL3d3dy5uZXdzY2VudGVybWFpbmUuY29tL2FydGljbGUvbmV3cy9sb2NhbC8yMDcvMjA3LWludGVydmlldy9hcy13YXItZ29lcy1vbi1pbi1nYXphLXNlZWRzLW9mLXBlYWNlLWxlYWRlci1zYXlzLWxlc3NvbnMtdGF1Z2h0LWluLW1haW5lLWNhbi1oZWxwLWZpbmQtcGVhY2UvOTctMDJiMzM2NTAtNjFhYy00MWM5LWFlNDQtOTU1ZTg1MDZmMGM40gEA?oc=5,"Thu, 28 Dec 2023 08:00:00 GMT",Seeds of Peace leader talks conflict in middle east  NewsCenterMaine.com WCSH-WLBZ
"USS Bataan, USS Carter Back in the Eastern Mediterranean After 5 Months in Middle East - USNI News - USNI News",https://news.google.com/rss/articles/CBMidmh0dHBzOi8vbmV3cy51c25pLm9yZy8yMDIzLzEyLzI4L3Vzcy1iYXRhYW4tdXNzLWNhcnRlci1iYWNrLWluLXRoZS1lYXN0ZXJuLW1lZGl0ZXJyYW5lYW4tYWZ0ZXItNS1tb250aHMtaW4tbWlkZGxlLWVhc3TSAQA?oc=5,"Thu, 28 Dec 2023 08:00:00 GMT","USS Bataan, USS Carter Back in the Eastern Mediterranean After 5 Months in Middle East - USNI News  USNI News"
How pro-Israel Iranian Americans are silencing Palestine supporters - Middle East Eye,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L25ld3Mvd2FyLWdhemEtaG93LXByby1pc3JhZWwtaXJhbmlhbi1hbWVyaWNhbnMtYXJlLXNpbGVuY2luZy1wYWxlc3RpbmUtc3VwcG9ydGVyc9IBAA?oc=5,"Fri, 29 Dec 2023 08:00:00 GMT",How pro-Israel Iranian Americans are silencing Palestine supporters  Middle East Eye
Gaza: Baby pulled alive from rubble after Israeli air strike on Rafah - BBC.com,https://news.google.com/rss/articles/CBMiNmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9hdi93b3JsZC1taWRkbGUtZWFzdC02Nzg0MzgzMtIBAA?oc=5,"Fri, 29 Dec 2023 08:00:00 GMT",Gaza: Baby pulled alive from rubble after Israeli air strike on Rafah  BBC.com
Palestine factions declare ‘unified position’ on Gaza ceasefire - Middle East Monitor,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMTIyOC1wYWxlc3RpbmUtZmFjdGlvbnMtZGVjbGFyZS11bmlmaWVkLXBvc2l0aW9uLW9uLWdhemEtY2Vhc2VmaXJlL9IBbWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMTIyOC1wYWxlc3RpbmUtZmFjdGlvbnMtZGVjbGFyZS11bmlmaWVkLXBvc2l0aW9uLW9uLWdhemEtY2Vhc2VmaXJlL2FtcC8?oc=5,"Thu, 28 Dec 2023 08:00:00 GMT",Palestine factions declare ‘unified position’ on Gaza ceasefire  Middle East Monitor
The contentious history of Palestinian armed resistance in Lebanon - Middle East Eye,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L25ld3MvbGViYW5vbi1wYWxlc3RpbmUtY29udGVudGlvdXMtaGlzdG9yeS1hcm1lZC1yZXNpc3RhbmNl0gEA?oc=5,"Sun, 31 Dec 2023 08:00:00 GMT",The contentious history of Palestinian armed resistance in Lebanon  Middle East Eye
"Israel-Hamas war updates: Israel, Turkey in war of words - Al Jazeera English",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy9saXZlYmxvZy8yMDIzLzEyLzI3L2lzcmFlbC1oYW1hcy13YXItbGl2ZS1pc3JhZWwtdm93cy10by1pbnRlbnNpZnktZ2F6YS1maWdodGluZ9IBAA?oc=5,"Wed, 27 Dec 2023 08:00:00 GMT","Israel-Hamas war updates: Israel, Turkey in war of words  Al Jazeera English"
"Ford and Eisenhower carriers will come home, eventually - NavyTimes.com",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3Lm5hdnl0aW1lcy5jb20vbmV3cy95b3VyLW5hdnkvMjAyMy8xMi8yNC9uZXctaW4tMjAyNC1laXNlbmhvd2VyLXRvLXdyYXAtdXAtaGlzdG9yaWMtY2VudGNvbS1kZXBsb3ltZW50L9IBAA?oc=5,"Sun, 24 Dec 2023 08:00:00 GMT","Ford and Eisenhower carriers will come home, eventually  NavyTimes.com"
Israel-Hamas war live: Israel to pull thousands of troops from Gaza battle | Israel-Palestine conflict News - Al Jazeera English,https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy9saXZlYmxvZy8yMDIzLzEyLzMxL2lzcmFlbC1oYW1hcy13YXItbGl2ZS1kZXN0cm95ZWQtaG9tZXMtbGVhdmUtMS01LW1pbGxpb24taG9tZWxlc3MtaW4tZ2F6YdIBAA?oc=5,"Sun, 31 Dec 2023 08:00:00 GMT",Israel-Hamas war live: Israel to pull thousands of troops from Gaza battle | Israel-Palestine conflict News  Al Jazeera English
'Precisely now': Israel trumpets Intel's $25bn investment as it pounds Gaza - Middle East Eye,https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L25ld3MvaXNyYWVsLXBhbGVzdGluZS13YXItcHJlY2lzZWx5LW5vdy1pc3JhZWxpLWdvdmVybm1lbnQtdHJ1bXBldHMtaW50ZWxzLTI1Ym4taW52ZXN0bWVudNIBAA?oc=5,"Wed, 27 Dec 2023 08:00:00 GMT",'Precisely now': Israel trumpets Intel's $25bn investment as it pounds Gaza  Middle East Eye
Humanitarian Action for Children in the Middle East and North Africa 2024 - Algeria - ReliefWeb,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vcmVsaWVmd2ViLmludC9yZXBvcnQvYWxnZXJpYS9odW1hbml0YXJpYW4tYWN0aW9uLWNoaWxkcmVuLW1pZGRsZS1lYXN0LWFuZC1ub3J0aC1hZnJpY2EtMjAyNNIBAA?oc=5,"Thu, 28 Dec 2023 08:00:00 GMT",Humanitarian Action for Children in the Middle East and North Africa 2024 - Algeria  ReliefWeb
No safe place for Palestinians in Gaza as Israel widens offensive - Al Jazeera English,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vZ2FsbGVyeS8yMDIzLzEyLzI4L25vLXNhZmUtcGxhY2UtZm9yLXBhbGVzdGluaWFucy1pbi1nYXphLWFzLWlzcmFlbC13aWRlbnMtb2ZmZW5zaXZl0gFyaHR0cHM6Ly93d3cuYWxqYXplZXJhLmNvbS9hbXAvZ2FsbGVyeS8yMDIzLzEyLzI4L25vLXNhZmUtcGxhY2UtZm9yLXBhbGVzdGluaWFucy1pbi1nYXphLWFzLWlzcmFlbC13aWRlbnMtb2ZmZW5zaXZl?oc=5,"Thu, 28 Dec 2023 08:00:00 GMT",No safe place for Palestinians in Gaza as Israel widens offensive  Al Jazeera English
US Navy helicopters destroy Houthi boats in Red Sea after attempted hijack - BBC.com,https://news.google.com/rss/articles/CBMiM2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1taWRkbGUtZWFzdC02Nzg1MTg5N9IBN2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1taWRkbGUtZWFzdC02Nzg1MTg5Ny5hbXA?oc=5,"Sun, 31 Dec 2023 08:00:00 GMT",US Navy helicopters destroy Houthi boats in Red Sea after attempted hijack  BBC.com
Israel-Hamas war live: Israeli goal in Gaza ‘forced displacement’: UN envoy | Israel-Palestine conflict News - Al Jazeera English,https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy9saXZlYmxvZy8yMDIzLzEyLzI5L2lzcmFlbC1oYW1hcy13YXItbGl2ZS1pc3JhZWwta2lsbHMtYXQtbGVhc3QtMjAtaW4tYXR0YWNrLW9uLXJhZmFo0gEA?oc=5,"Fri, 29 Dec 2023 08:00:00 GMT",Israel-Hamas war live: Israeli goal in Gaza ‘forced displacement’: UN envoy | Israel-Palestine conflict News  Al Jazeera English
"Israel to expand Gaza offensive in coming days, Netanyahu says - FRANCE 24 English",https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy5mcmFuY2UyNC5jb20vZW4vbWlkZGxlLWVhc3QvMjAyMzEyMjUtJUYwJTlGJTk0JUI0bGl2ZS1zb21icmUtaG9saWRheS1mb3ItcGFsZXN0aW5pYW5zLWFzLWlzcmFlbC1ib21icy1nYXphLW9uLWNocmlzdG1hc9IBAA?oc=5,"Mon, 25 Dec 2023 08:00:00 GMT","Israel to expand Gaza offensive in coming days, Netanyahu says  FRANCE 24 English"
"Israel could never ‘eliminate’ Hamas, Palestinian professor says - Middle East Monitor",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMTIyNy1pc3JhZWwtY291bGQtbmV2ZXItZWxpbWluYXRlLWhhbWFzLXBhbGVzdGluaWFuLXByb2Zlc3Nvci1zYXlzL9IBbWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMTIyNy1pc3JhZWwtY291bGQtbmV2ZXItZWxpbWluYXRlLWhhbWFzLXBhbGVzdGluaWFuLXByb2Zlc3Nvci1zYXlzL2FtcC8?oc=5,"Wed, 27 Dec 2023 08:00:00 GMT","Israel could never ‘eliminate’ Hamas, Palestinian professor says  Middle East Monitor"
Israeli army destroyed more than 200 archeological sites in Gaza: Report - Anadolu Agency | English,https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LmFhLmNvbS50ci9lbi9taWRkbGUtZWFzdC9pc3JhZWxpLWFybXktZGVzdHJveWVkLW1vcmUtdGhhbi0yMDAtYXJjaGVvbG9naWNhbC1zaXRlcy1pbi1nYXphLXJlcG9ydC8zMDk1OTcz0gEA?oc=5,"Sat, 30 Dec 2023 08:00:00 GMT",Israeli army destroyed more than 200 archeological sites in Gaza: Report  Anadolu Agency | English
Grim Christmas Eve in Bethlehem as war rages in Gaza - Middle East Eye,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L25ld3MvaXNyYWVsLXBhbGVzdGluZS13YXItZ3JpbS1jaHJpc3RtYXMtZXZlLWJldGhsZWhlbS13YXItcmFnZXMtZ2F6YdIBAA?oc=5,"Sun, 24 Dec 2023 08:00:00 GMT",Grim Christmas Eve in Bethlehem as war rages in Gaza  Middle East Eye
What is Egypt's proposal for Gaza? - Middle East Monitor,https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMTIyNy13aGF0LWlzLWVneXB0cy1wcm9wb3NhbC1mb3ItZ2F6YS_SAVBodHRwczovL3d3dy5taWRkbGVlYXN0bW9uaXRvci5jb20vMjAyMzEyMjctd2hhdC1pcy1lZ3lwdHMtcHJvcG9zYWwtZm9yLWdhemEvYW1wLw?oc=5,"Wed, 27 Dec 2023 08:00:00 GMT",What is Egypt's proposal for Gaza?  Middle East Monitor
"After Palestinians, Zionism's next victim is the Jewish faith - Middle East Eye",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L29waW5pb24vd2FyLW9uLWdhemEtYWZ0ZXItcGFsZXN0aW5pYW5zLXppb25pc20tbmV4dC12aWN0aW0tamV3aXNoLWZhaXRo0gEA?oc=5,"Sun, 24 Dec 2023 08:00:00 GMT","After Palestinians, Zionism's next victim is the Jewish faith  Middle East Eye"
John Pilger: Veteran journalist and Palestine supporter dies - Middle East Eye,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L25ld3Mvam9obi1waWxnZXItdmV0ZXJhbi1qb3VybmFsaXN0LXBhbGVzdGluZS1zdXBwb3J0ZXItZGllc9IBAA?oc=5,"Sun, 31 Dec 2023 08:00:00 GMT",John Pilger: Veteran journalist and Palestine supporter dies  Middle East Eye
"Israeli troops killed hostages, mistaking their cries for help as ambush -military - Reuters.com",https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL21pZGRsZS1lYXN0L2lzcmFlbGktdHJvb3BzLWtpbGxlZC1ob3N0YWdlcy1taXN0YWtpbmctdGhlaXItY3JpZXMtaGVscC1hbWJ1c2gtbWlsaXRhcnktMjAyMy0xMi0yOC_SAQA?oc=5,"Thu, 28 Dec 2023 08:00:00 GMT","Israeli troops killed hostages, mistaking their cries for help as ambush -military  Reuters.com"
War on Gaza: Displaced Palestinians wary of epidemics - Middle East Eye,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L25ld3MvZ2F6YS13YXItZGlzcGxhY2VkLXBhbGVzdGluaWFucy11bmRlci10aHJlYXQtZXBpZGVtaWNz0gEA?oc=5,"Wed, 27 Dec 2023 08:00:00 GMT",War on Gaza: Displaced Palestinians wary of epidemics  Middle East Eye
War on Gaza: Israel forcibly displaces Palestinians to 'camps inside refugee camps' - Middle East Eye,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L25ld3MvZ2F6YS13YXItaXNyYWVsLXBhbGVzdGluZS1mb3JjaWJseS1kaXNwbGFjZXMtY2FtcHMtaW5zaWRlLXJlZnVnZWXSAQA?oc=5,"Mon, 25 Dec 2023 08:00:00 GMT",War on Gaza: Israel forcibly displaces Palestinians to 'camps inside refugee camps'  Middle East Eye
Jewish nonprofit deletes post 'gaslighting' Gaza genocide - Middle East Eye,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L2xpdmUtYmxvZy9saXZlLWJsb2ctdXBkYXRlL2pld2lzaC1ub25wcm9maXQtZGVsZXRlcy1wb3N0LWdhc2xpZ2h0aW5nLWdhemEtZ2Vub2NpZGXSAQA?oc=5,"Thu, 28 Dec 2023 08:00:00 GMT",Jewish nonprofit deletes post 'gaslighting' Gaza genocide  Middle East Eye
Netanyahu 'working' on ethnic removal of Palestinians from Gaza - Middle East Eye,https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3Lm1pZGRsZWVhc3RleWUubmV0L2xpdmUtYmxvZy9saXZlLWJsb2ctdXBkYXRlL2lzcmFlbGktcHJpbWUtbWluaXN0ZXItd29ya2luZy1ldGhuaWMtcmVtb3ZhbC1wYWxlc3RpbmlhbnMtZ2F6YdIBAA?oc=5,"Tue, 26 Dec 2023 08:00:00 GMT",Netanyahu 'working' on ethnic removal of Palestinians from Gaza  Middle East Eye
We Are Your Soldiers — Nasser and the building of today's Middle East - Financial Times,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50LzI2ODVjM2Y2LWY4NDQtNDBkZi05MWI4LTJhMWE0Nzc5NDM0M9IBAA?oc=5,"Thu, 28 Dec 2023 08:00:00 GMT",We Are Your Soldiers — Nasser and the building of today's Middle East  Financial Times
The real ‘Person of the Year’ - Al Jazeera English,https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vb3BpbmlvbnMvMjAyMy8xMi8yOS90aGUtcmVhbC1wZXJzb24tb2YtdGhlLXllYXLSAU1odHRwczovL3d3dy5hbGphemVlcmEuY29tL2FtcC9vcGluaW9ucy8yMDIzLzEyLzI5L3RoZS1yZWFsLXBlcnNvbi1vZi10aGUteWVhcg?oc=5,"Fri, 29 Dec 2023 08:00:00 GMT",The real ‘Person of the Year’  Al Jazeera English
"China continues to make efforts for peace, stability in Middle East: spokesperson - China Daily",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vZ2xvYmFsLmNoaW5hZGFpbHkuY29tLmNuL2EvMjAyMzEyLzI1L1dTNjU4OTgzOTZhMzEwNDBhYzMwMWE5NmRjLmh0bWzSAQA?oc=5,"Mon, 25 Dec 2023 08:00:00 GMT","China continues to make efforts for peace, stability in Middle East: spokesperson  China Daily"
Displaced Palestinians in Gaza say they are living a nightmare - Middle East Monitor,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3Lm1pZGRsZWVhc3Rtb25pdG9yLmNvbS8yMDIzMTIyNy1kaXNwbGFjZWQtcGFsZXN0aW5pYW5zLWluLWdhemEtc2F5LXRoZXktYXJlLWxpdmluZy1hLW5pZ2h0bWFyZS_SAW5odHRwczovL3d3dy5taWRkbGVlYXN0bW9uaXRvci5jb20vMjAyMzEyMjctZGlzcGxhY2VkLXBhbGVzdGluaWFucy1pbi1nYXphLXNheS10aGV5LWFyZS1saXZpbmctYS1uaWdodG1hcmUvYW1wLw?oc=5,"Wed, 27 Dec 2023 08:00:00 GMT",Displaced Palestinians in Gaza say they are living a nightmare  Middle East Monitor
